"","English.Word","Emotion","Emotion.Intensity.Score","Spanish.Word","negativas","positivas","intensidad"
"1467","asleeep","anger",0.059,"dormido",-0.059,0,-0.059
"1468","birthplace","anger",0.051,"lugar de nacimiento",-0.051,0,-0.051
"1469","ribbon","anger",0.047,"cinta",-0.047,0,-0.047
"1470","youth","anger",0.045,"juventud",-0.045,0,-0.045
"1471","vote","anger",0.045,"votar",-0.045,0,-0.045
"1472","cash","anger",0.039,"dinero",-0.039,0,-0.039
"1473","wannasleep","anger",0.031,"quiero dormir",-0.031,0,-0.031
"1474","waffle","anger",0.03,"gofre",-0.03,0,-0.03
"1475","dame","anger",0.03,"dama",-0.03,0,-0.03
"1476","buffet","anger",0.029,"buffet",-0.029,0,-0.029
"1477","celebrity","anger",0.026,"celebridad",-0.026,0,-0.026
"1478","sisterhood","anger",0.015,"hermandad",-0.015,0,-0.015
"1479","autocorrect","anger",0.015,"autocorrección",-0.015,0,-0.015
"1480","musical","anger",0.011,"musical",-0.011,0,-0.011
"1481","tree","anger",0,"árbol",0,0,0
"1482","anticipation","anticipation",0.859,"anticipación",0,0.859,0.859
"1483","excited","anticipation",0.859,"entusiasmado",0,0.859,0.859
"1484","excitement","anticipation",0.82,"excitación",0,0.82,0.82
"1485","anticipate","anticipation",0.82,"anticipar",0,0.82,0.82
"1486","eagerness","anticipation",0.812,"afán",0,0.812,0.812
"1487","exciting","anticipation",0.797,"emocionante",0,0.797,0.797
"1488","expectant","anticipation",0.789,"expectante",0,0.789,0.789
"1489","thrilling","anticipation",0.781,"emocionante",0,0.781,0.781
"1490","hope","anticipation",0.773,"esperar",0,0.773,0.773
"1491","quest","anticipation",0.766,"búsqueda",0,0.766,0.766
"1492","countdown","anticipation",0.75,"cuenta regresiva",0,0.75,0.75
"1493","start","anticipation",0.75,"comienzo",0,0.75,0.75
"1494","anticipatory","anticipation",0.75,"anticipado",0,0.75,0.75
"1495","adventure","anticipation",0.75,"aventura",0,0.75,0.75
"1496","expectance","anticipation",0.75,"expectativa",0,0.75,0.75
"1497","climax","anticipation",0.742,"clímax",0,0.742,0.742
"1498","prophecy","anticipation",0.742,"profecía",0,0.742,0.742
"1499","expect","anticipation",0.742,"suponer",0,0.742,0.742
"1500","excite","anticipation",0.742,"excitar",0,0.742,0.742
"1501","arouse","anticipation",0.742,"despertar",0,0.742,0.742
"1502","eager","anticipation",0.742,"ansioso",0,0.742,0.742
"1503","ejaculation","anticipation",0.734,"eyaculación",0,0.734,0.734
"1504","birth","anticipation",0.734,"nacimiento",0,0.734,0.734
"1505","announcement","anticipation",0.734,"anuncio",0,0.734,0.734
"1506","expectancy","anticipation",0.727,"expectativa",0,0.727,0.727
"1507","expecting","anticipation",0.727,"esperando",0,0.727,0.727
"1508","imminent","anticipation",0.727,"inminente",0,0.727,0.727
"1509","liberation","anticipation",0.727,"liberación",0,0.727,0.727
"1510","urgent","anticipation",0.727,"urgente",0,0.727,0.727
"1511","trepidation","anticipation",0.719,"miedo",0,0.719,0.719
"1512","reunion","anticipation",0.719,"reunión",0,0.719,0.719
"1513","prospection","anticipation",0.719,"prospección",0,0.719,0.719
"1514","voyage","anticipation",0.719,"viaje",0,0.719,0.719
"1515","prospect","anticipation",0.719,"perspectiva",0,0.719,0.719
"1516","aspire","anticipation",0.719,"aspirar",0,0.719,0.719
"1517","rapture","anticipation",0.711,"rapto",0,0.711,0.711
"1518","suspense","anticipation",0.711,"suspenso",0,0.711,0.711
"1519","journey","anticipation",0.711,"viaje",0,0.711,0.711
"1520","kiss","anticipation",0.711,"beso",0,0.711,0.711
"1521","enthusiasm","anticipation",0.711,"entusiasmo",0,0.711,0.711
"1522","yearning","anticipation",0.711,"anhelo",0,0.711,0.711
"1523","ecstasy","anticipation",0.711,"éxtasis",0,0.711,0.711
"1524","mystery","anticipation",0.711,"misterio",0,0.711,0.711
"1525","prospective","anticipation",0.703,"futuro",0,0.703,0.703
"1526","frantic","anticipation",0.703,"frenético",0,0.703,0.703
"1527","destination","anticipation",0.703,"destino",0,0.703,0.703
"1528","excitation","anticipation",0.703,"excitación",0,0.703,0.703
"1529","lottery","anticipation",0.703,"lotería",0,0.703,0.703
"1530","hopeful","anticipation",0.703,"esperanzado",0,0.703,0.703
"1531","thrill","anticipation",0.703,"emoción",0,0.703,0.703
"1532","progress","anticipation",0.703,"progreso",0,0.703,0.703
"1533","urgency","anticipation",0.703,"urgencia",0,0.703,0.703
"1534","tantalizing","anticipation",0.703,"tentador",0,0.703,0.703
"1535","liberate","anticipation",0.695,"liberar",0,0.695,0.695
"1536","hurry","anticipation",0.695,"apuro",0,0.695,0.695
"1537","explore","anticipation",0.695,"explorar",0,0.695,0.695
"1538","advance","anticipation",0.695,"ventaja",0,0.695,0.695
"1539","vacation","anticipation",0.695,"vacaciones",0,0.695,0.695
"1540","sex","anticipation",0.695,"sexo",0,0.695,0.695
"1541","achievement","anticipation",0.695,"logro",0,0.695,0.695
"1542","readiness","anticipation",0.695,"preparación",0,0.695,0.695
"1543","expectation","anticipation",0.695,"expectativa",0,0.695,0.695
"1544","prediction","anticipation",0.695,"predicción",0,0.695,0.695
"1545","arrival","anticipation",0.695,"llegada",0,0.695,0.695
"1546","allure","anticipation",0.688,"seducir",0,0.688,0.688
"1547","ecstatic","anticipation",0.688,"extático",0,0.688,0.688
"1548","approaching","anticipation",0.688,"que se acerca",0,0.688,0.688
"1549","honeymoon","anticipation",0.68,"luna de miel",0,0.68,0.68
"1550","roulette","anticipation",0.68,"ruleta",0,0.68,0.68
"1551","uprising","anticipation",0.68,"levantamiento",0,0.68,0.68
"1552","holiday","anticipation",0.672,"fiesta",0,0.672,0.672
"1553","crescendo","anticipation",0.672,"crescendo",0,0.672,0.672
"1554","celebrating","anticipation",0.672,"celebrando",0,0.672,0.672
"1555","wishful","anticipation",0.672,"deseoso",0,0.672,0.672
"1556","waiting","anticipation",0.664,"esperando",0,0.664,0.664
"1557","invitation","anticipation",0.664,"invitación",0,0.664,0.664
"1558","rescue","anticipation",0.664,"rescate",0,0.664,0.664
"1559","impending","anticipation",0.664,"inminente",0,0.664,0.664
"1560","winning","anticipation",0.664,"victorioso",0,0.664,0.664
"1561","craving","anticipation",0.664,"antojo",0,0.664,0.664
"1562","winnings","anticipation",0.664,"ganancias",0,0.664,0.664
"1563","triumph","anticipation",0.664,"triunfo",0,0.664,0.664
"1564","orgasm","anticipation",0.664,"orgasmo",0,0.664,0.664
"1565","marriage","anticipation",0.656,"matrimonio",0,0.656,0.656
"1566","bridal","anticipation",0.656,"nupcial",0,0.656,0.656
"1567","victory","anticipation",0.656,"victoria",0,0.656,0.656
"1568","courtship","anticipation",0.656,"noviazgo",0,0.656,0.656
"1569","gain","anticipation",0.656,"ganar",0,0.656,0.656
"1570","aspiring","anticipation",0.656,"ambicioso",0,0.656,0.656
"1571","strive","anticipation",0.656,"luchar",0,0.656,0.656
"1572","reward","anticipation",0.656,"premio",0,0.656,0.656
"1573","celebration","anticipation",0.656,"celebracion",0,0.656,0.656
"1574","jackpot","anticipation",0.656,"bote",0,0.656,0.656
"1575","bridegroom","anticipation",0.656,"novio",0,0.656,0.656
"1576","fortune","anticipation",0.656,"fortuna",0,0.656,0.656
"1577","tomorrow","anticipation",0.648,"mañana",0,0.648,0.648
"1578","rising","anticipation",0.648,"creciente",0,0.648,0.648
"1579","inheritance","anticipation",0.648,"herencia",0,0.648,0.648
"1580","alertness","anticipation",0.648,"vigilancia",0,0.648,0.648
"1581","crowning","anticipation",0.648,"coronamiento",0,0.648,0.648
"1582","aspiration","anticipation",0.648,"aspiración",0,0.648,0.648
"1583","delivery","anticipation",0.648,"entrega",0,0.648,0.648
"1584","opportunity","anticipation",0.648,"oportunidad",0,0.648,0.648
"1585","intrigue","anticipation",0.648,"intriga",0,0.648,0.648
"1586","prescient","anticipation",0.648,"presciente",0,0.648,0.648
"1587","treasure","anticipation",0.648,"tesoro",0,0.648,0.648
"1588","erotic","anticipation",0.641,"erótico",0,0.641,0.641
"1589","revolution","anticipation",0.641,"revolución",0,0.641,0.641
"1590","launch","anticipation",0.641,"lanzar",0,0.641,0.641
"1591","reckoning","anticipation",0.641,"estimación",0,0.641,0.641
"1592","prognosis","anticipation",0.641,"pronóstico",0,0.641,0.641
"1593","happiness","anticipation",0.641,"felicidad",0,0.641,0.641
"1594","celebrated","anticipation",0.641,"celebrado",0,0.641,0.641
"1595","receiving","anticipation",0.641,"recepción",0,0.641,0.641
"1596","possibility","anticipation",0.641,"posibilidad",0,0.641,0.641
"1597","expedition","anticipation",0.641,"expedición",0,0.641,0.641
"1598","bride","anticipation",0.641,"novia",0,0.641,0.641
"1599","engaged","anticipation",0.641,"comprometido",0,0.641,0.641
"1600","anxious","anticipation",0.641,"ansioso",0,0.641,0.641
"1601","hype","anticipation",0.641,"bombo publicitario",0,0.641,0.641
"1602","spectacular","anticipation",0.641,"espectacular",0,0.641,0.641
"1603","award","anticipation",0.641,"otorgar",0,0.641,0.641
"1604","prepare","anticipation",0.633,"preparar",0,0.633,0.633
"1605","coming","anticipation",0.633,"viniendo",0,0.633,0.633
"1606","graduation","anticipation",0.633,"graduación",0,0.633,0.633
"1607","destiny","anticipation",0.633,"destino",0,0.633,0.633
"1608","miracle","anticipation",0.633,"milagro",0,0.633,0.633
"1609","beware","anticipation",0.633,"tener cuidado",0,0.633,0.633
"1610","succeed","anticipation",0.633,"triunfar",0,0.633,0.633
"1611","passionate","anticipation",0.633,"apasionado",0,0.633,0.633
"1612","birthday","anticipation",0.633,"cumpleaños",0,0.633,0.633
"1613","passion","anticipation",0.633,"pasión",0,0.633,0.633
"1614","ominous","anticipation",0.633,"ominoso",0,0.633,0.633
"1615","captivate","anticipation",0.633,"cautivar",0,0.633,0.633
"1616","vision","anticipation",0.633,"visión",0,0.633,0.633
"1617","delight","anticipation",0.633,"deleitar",0,0.633,0.633
"1618","curious","anticipation",0.633,"curioso",0,0.633,0.633
"1619","firstborn","anticipation",0.633,"primogénito",0,0.633,0.633
"1620","await","anticipation",0.633,"esperar",0,0.633,0.633
"1621","triumphant","anticipation",0.625,"triunfante",0,0.625,0.625
"1622","escape","anticipation",0.625,"escapar",0,0.625,0.625
"1623","optimism","anticipation",0.625,"optimismo",0,0.625,0.625
"1624","retirement","anticipation",0.625,"jubilación",0,0.625,0.625
"1625","foresee","anticipation",0.625,"prever",0,0.625,0.625
"1626","inspiration","anticipation",0.625,"inspiración",0,0.625,0.625
"1627","ripen","anticipation",0.625,"madurar",0,0.625,0.625
"1628","gift","anticipation",0.625,"regalo",0,0.625,0.625
"1629","revival","anticipation",0.625,"renacimiento",0,0.625,0.625
"1630","lust","anticipation",0.625,"lujuria",0,0.625,0.625
"1631","risky","anticipation",0.617,"arriesgado",0,0.617,0.617
"1632","foreboding","anticipation",0.617,"presentimiento",0,0.617,0.617
"1633","bloom","anticipation",0.617,"florecer",0,0.617,0.617
"1634","verge","anticipation",0.617,"borde",0,0.617,0.617
"1635","embrace","anticipation",0.617,"abrazar",0,0.617,0.617
"1636","destined","anticipation",0.617,"destinado",0,0.617,0.617
"1637","surprisingly","anticipation",0.617,"asombrosamente",0,0.617,0.617
"1638","ambition","anticipation",0.617,"ambición",0,0.617,0.617
"1639","simmering","anticipation",0.617,"hirviendo",0,0.617,0.617
"1640","enchanting","anticipation",0.617,"encantador",0,0.617,0.617
"1641","foresight","anticipation",0.617,"previsión",0,0.617,0.617
"1642","lookout","anticipation",0.609,"estar atento",0,0.609,0.609
"1643","anxiety","anticipation",0.609,"ansiedad",0,0.609,0.609
"1644","forecast","anticipation",0.609,"pronóstico",0,0.609,0.609
"1645","seductive","anticipation",0.609,"seductor",0,0.609,0.609
"1646","bonus","anticipation",0.609,"prima",0,0.609,0.609
"1647","succeeding","anticipation",0.609,"subsiguiente",0,0.609,0.609
"1648","matrimony","anticipation",0.609,"matrimonio",0,0.609,0.609
"1649","magical","anticipation",0.609,"mágico",0,0.609,0.609
"1650","alerts","anticipation",0.609,"alertas",0,0.609,0.609
"1651","winner","anticipation",0.602,"ganador",0,0.602,0.602
"1652","applicant","anticipation",0.602,"solicitante",0,0.602,0.602
"1653","fulfillment","anticipation",0.602,"cumplimiento",0,0.602,0.602
"1654","deserve","anticipation",0.602,"merecer",0,0.602,0.602
"1655","inspire","anticipation",0.602,"inspirar",0,0.602,0.602
"1656","foreseen","anticipation",0.602,"visto el futuro",0,0.602,0.602
"1657","intended","anticipation",0.602,"destinado",0,0.602,0.602
"1658","boomerang","anticipation",0.602,"bumerang",0,0.602,0.602
"1659","picnic","anticipation",0.602,"picnic",0,0.602,0.602
"1660","longing","anticipation",0.602,"nostalgia",0,0.602,0.602
"1661","revenge","anticipation",0.602,"venganza",0,0.602,0.602
"1662","success","anticipation",0.602,"éxito",0,0.602,0.602
"1663","diagnosis","anticipation",0.602,"diagnóstico",0,0.602,0.602
"1664","visionary","anticipation",0.602,"visionario",0,0.602,0.602
"1665","prophetic","anticipation",0.602,"profético",0,0.602,0.602
"1666","entertaining","anticipation",0.602,"entretenido",0,0.602,0.602
"1667","nervous","anticipation",0.602,"nervioso",0,0.602,0.602
"1668","illuminate","anticipation",0.594,"iluminar",0,0.594,0.594
"1669","accelerate","anticipation",0.594,"acelerar",0,0.594,0.594
"1670","advent","anticipation",0.594,"adviento",0,0.594,0.594
"1671","romance","anticipation",0.594,"romance",0,0.594,0.594
"1672","result","anticipation",0.594,"resultado",0,0.594,0.594
"1673","arrive","anticipation",0.594,"llegar",0,0.594,0.594
"1674","momentum","anticipation",0.594,"impulso",0,0.594,0.594
"1675","buzz","anticipation",0.594,"zumbido",0,0.594,0.594
"1676","rekindle","anticipation",0.594,"reavivar",0,0.594,0.594
"1677","preparedness","anticipation",0.594,"preparación",0,0.594,0.594
"1678","acquiring","anticipation",0.594,"adquisidor",0,0.594,0.594
"1679","luck","anticipation",0.594,"suerte",0,0.594,0.594
"1680","marry","anticipation",0.594,"casar",0,0.594,0.594
"1681","predict","anticipation",0.589,"predecir",0,0.589,0.589
"1682","money","anticipation",0.586,"dinero",0,0.586,0.586
"1683","auspices","anticipation",0.586,"auspicios",0,0.586,0.586
"1684","uplift","anticipation",0.586,"edificación",0,0.586,0.586
"1685","fiesta","anticipation",0.586,"fiesta",0,0.586,0.586
"1686","enjoying","anticipation",0.586,"disfrutando",0,0.586,0.586
"1687","preparation","anticipation",0.586,"preparación",0,0.586,0.586
"1688","raffle","anticipation",0.586,"rifa",0,0.586,0.586
"1689","investigation","anticipation",0.586,"investigación",0,0.586,0.586
"1690","progression","anticipation",0.586,"progresión",0,0.586,0.586
"1691","overdue","anticipation",0.586,"atrasado",0,0.586,0.586
"1692","crave","anticipation",0.586,"pedir",0,0.586,0.586
"1693","impatient","anticipation",0.586,"impaciente",0,0.586,0.586
"1694","enthusiast","anticipation",0.586,"entusiasta",0,0.586,0.586
"1695","flirt","anticipation",0.586,"ligar",0,0.586,0.586
"1696","seek","anticipation",0.586,"buscar",0,0.586,0.586
"1697","sequel","anticipation",0.586,"continuación",0,0.586,0.586
"1698","presumption","anticipation",0.586,"presunción",0,0.586,0.586
"1699","delightful","anticipation",0.586,"encantador",0,0.586,0.586
"1700","gambling","anticipation",0.586,"juego",0,0.586,0.586
"1701","immerse","anticipation",0.586,"sumergirse",0,0.586,0.586
"1702","endeavor","anticipation",0.586,"empeño",0,0.586,0.586
"1703","experiment","anticipation",0.58,"experimento",0,0.58,0.58
"1704","enjoy","anticipation",0.578,"disfrutar",0,0.578,0.578
"1705","completing","anticipation",0.578,"completando",0,0.578,0.578
"1706","clamor","anticipation",0.578,"clamor",0,0.578,0.578
"1707","angling","anticipation",0.578,"pesca con caña",0,0.578,0.578
"1708","majestic","anticipation",0.578,"majestuoso",0,0.578,0.578
"1709","divination","anticipation",0.578,"adivinación",0,0.578,0.578
"1710","transcendence","anticipation",0.578,"trascendencia",0,0.578,0.578
"1711","thriving","anticipation",0.578,"prosperando",0,0.578,0.578
"1712","excavation","anticipation",0.578,"excavación",0,0.578,0.578
"1713","thirst","anticipation",0.578,"sed",0,0.578,0.578
"1714","remedy","anticipation",0.578,"recurso",0,0.578,0.578
"1715","harvest","anticipation",0.578,"cosecha",0,0.578,0.578
"1716","risk","anticipation",0.578,"riesgo",0,0.578,0.578
"1717","healing","anticipation",0.578,"cicatrización",0,0.578,0.578
"1718","heavenly","anticipation",0.578,"celestial",0,0.578,0.578
"1719","inviting","anticipation",0.578,"atractivo",0,0.578,0.578
"1720","precarious","anticipation",0.578,"precario",0,0.578,0.578
"1721","attainable","anticipation",0.578,"alcanzable",0,0.578,0.578
"1722","blessing","anticipation",0.578,"bendición",0,0.578,0.578
"1723","prosper","anticipation",0.578,"prosperar",0,0.578,0.578
"1724","tease","anticipation",0.57,"fastidiar",0,0.57,0.57
"1725","plan","anticipation",0.57,"plan",0,0.57,0.57
"1726","sweetheart","anticipation",0.57,"cariño",0,0.57,0.57
"1727","zest","anticipation",0.57,"ánimo",0,0.57,0.57
"1728","magnificence","anticipation",0.57,"magnificencia",0,0.57,0.57
"1729","ultimate","anticipation",0.57,"último",0,0.57,0.57
"1730","emancipation","anticipation",0.57,"emancipación",0,0.57,0.57
"1731","restlessness","anticipation",0.57,"inquietud",0,0.57,0.57
"1732","finally","anticipation",0.57,"finalmente",0,0.57,0.57
"1733","intimate","anticipation",0.57,"íntimo",0,0.57,0.57
"1734","omen","anticipation",0.57,"presagio",0,0.57,0.57
"1735","matchmaker","anticipation",0.57,"casamentero",0,0.57,0.57
"1736","gambler","anticipation",0.57,"jugador",0,0.57,0.57
"1737","prospectively","anticipation",0.57,"prospectivamente",0,0.57,0.57
"1738","dare","anticipation",0.57,"atrevimiento",0,0.57,0.57
"1739","warned","anticipation",0.57,"prevenido",0,0.57,0.57
"1740","invite","anticipation",0.57,"invitar",0,0.57,0.57
"1741","mysterious","anticipation",0.562,"misterioso",0,0.562,0.562
"1742","accolade","anticipation",0.562,"espaldarazo",0,0.562,0.562
"1743","lover","anticipation",0.562,"amante",0,0.562,0.562
"1744","expose","anticipation",0.562,"exponer",0,0.562,0.562
"1745","enchant","anticipation",0.562,"encantar",0,0.562,0.562
"1746","attempt","anticipation",0.562,"intentar",0,0.562,0.562
"1747","festival","anticipation",0.562,"festival",0,0.562,0.562
"1748","exalt","anticipation",0.562,"exaltar",0,0.562,0.562
"1749","rejoice","anticipation",0.562,"alegrarse",0,0.562,0.562
"1750","independence","anticipation",0.562,"independencia",0,0.562,0.562
"1751","expected","anticipation",0.562,"esperado",0,0.562,0.562
"1752","fanfare","anticipation",0.562,"trompeteo",0,0.562,0.562
"1753","immortality","anticipation",0.562,"inmortalidad",0,0.562,0.562
"1754","quicken","anticipation",0.562,"acelerar",0,0.562,0.562
"1755","parade","anticipation",0.562,"desfile",0,0.562,0.562
"1756","fun","anticipation",0.562,"divertida",0,0.562,0.562
"1757","predilection","anticipation",0.562,"predilección",0,0.562,0.562
"1758","champion","anticipation",0.562,"campeón",0,0.562,0.562
"1759","forewarned","anticipation",0.562,"advertido",0,0.562,0.562
"1760","hypothesis","anticipation",0.562,"hipótesis",0,0.562,0.562
"1761","trophy","anticipation",0.562,"trofeo",0,0.562,0.562
"1762","shopping","anticipation",0.555,"compras",0,0.555,0.555
"1763","salvation","anticipation",0.555,"salvación",0,0.555,0.555
"1764","feeling","anticipation",0.555,"sentimiento",0,0.555,0.555
"1765","speculative","anticipation",0.555,"especulativo",0,0.555,0.555
"1766","oracle","anticipation",0.555,"oráculo",0,0.555,0.555
"1767","heroism","anticipation",0.555,"heroísmo",0,0.555,0.555
"1768","boisterous","anticipation",0.555,"bullicioso",0,0.555,0.555
"1769","grasping","anticipation",0.555,"avaro",0,0.555,0.555
"1770","uneasiness","anticipation",0.555,"inquietud",0,0.555,0.555
"1771","curiosity","anticipation",0.555,"curiosidad",0,0.555,0.555
"1772","happy","anticipation",0.555,"contento",0,0.555,0.555
"1773","rejoicing","anticipation",0.555,"alegría",0,0.555,0.555
"1774","fate","anticipation",0.555,"destino",0,0.555,0.555
"1775","liberty","anticipation",0.555,"libertad",0,0.555,0.555
"1776","unfold","anticipation",0.555,"desplegar",0,0.555,0.555
